tweets,label
ducky bhai tun ke rakho in bhanchodo ki or bund maaro jeeyeduckybhai,H
oye chutiye bakwas krna bnd kr or bc sirf fame k liye na faltu fake mt roast kiya kr gaaliya saale tu deta hae or tu normal bloger ko saale faltu me roast krke gaaliya de rha hae fuuddduuu insaan hae tu chutiye insaan,H
abe chutiye teri gaand maarlunga agar aisa kaha next time se toh,H
teri kitni gandi soch hai sale bus jealous hai tum mar ja haivaan,H
shaam ki gandi soch ki safae karra wo,H
abe bhosdike jhaa mc gaand me bamboo daalke maaruga shaam genuine hai smjha fake tu hai tu apna kaam karna gaand q marara hai teri gaand me kide kyu aare hai khudse famous ho ya mat ho upar ki soch smjha allah k baare me soch qabar k baare me soch chutmaarike,H
ohh excuse me ager koi ap k itny bakwas boly itny gandy intahai gandy lafz boly to ap zaror jawab do ge usy ap es ducky k language deakho allah maaf kry itnahai begairtoo waly,H
g mere bhi ap se koi larai nhi ma bs itna bol rhy k ager koi insan fake to theek hai ap ko kiya problem hony do yeh itny gandy bakwas krny k kiye zarort hai yeh itny gandy bakwas astagfirullah,H
chutiyee kutte kia bok raha hai,H
alishba ahmed toh jake sham ke tatte chat madarchod yaha kyu gand mrva rha hai randi ke bacche,H
ye bkl mdrchod sala,H
sale kp maderchod khuch bol sale magir pola,H
chutiye gand kyu jalti hai teri chinalke,H
dono pakistani kutte apas me gand marate aur hum dono ki marte,H
fraud kia bharway tere bhen ko chod ke bhaga hai wo,H
copyofcarryminati carryminati stopallthistinyyoutuber tinyyoutuber chutiya,H
teri behn ki sale kea bak bak bak bak bak bak bak bak kar ra he juht kio bol raha he tu ye kar raha he sirf attention kelie hena sala behne ke lore,H
hum indians isliye aage hai q hum diversity unity me hai tum jaise chutiya aapas me ek dusro ki tang khichte hai one religion hone k bawajood,H
meghna burad are ducky tera problem kiya ha chutya,H
bhai is chutiye ki waja sa zara tension ni laini itni support hogi apka sath yeh pakistan ay dafa,H
chutiya to tum bhi ho,H
isko lag raha hai ke ye view iske naam ke wajah se hai but ye views jo tujhe bheek me meli hai wo sham ke wajah se hai kamene zara sharam kar le bsdk khud ko lit samjhta hai tere video ki content dekh fir baat kar aur khud ko pakistani bol kar pakistan ka naam duba raha hai aur sham pakistan ka naam bana raha chutiye zara dimag laga ohh but tere pass to dimag hi ni hai so sorry bsdk aur jisko tu gali de raha hai na wo mere jaan hai iska matlab tu meko hi bol raha hai bsdk zhudko ziyada hi samjhta hai chu jaa zara apne shakal aaine me dekh ma aur apne video adds lagana chod chu tinyyoutubers zara zaban sambhal ke baat kar mere sham ke bare samjhe chu khud ko pakistani bolne me sharam aane chahiye ham indian hokar pakistan ki kitne izzat kar te hai par sala tune to pura naam hi duba diya,H
bhai abhi chutiye scam iblees na video chrhai ha,H
fuck and mutherfuck bitch ass you shaam and let you ass in kutty kea nasal fuck suck ma dick,H
tujh jaise gandi khoon ki paidawar aj tk nhi dekhi respecthijab teamfroggy teamshamidress pakistanistandunited tinyyoutuber,H
your the chutiya you motherfucker tum aab moo dekane ki like nahi ho,H
shaam is fuck and mutherfuck,H
thank god is chutiye idrees ki videos mene nahi dekhi aj tsk mujhe to shuru se he chutiya over actor lagta hai,H
teri maa bhain ku full din raat chodu chinal k randi k,H
kuta ke bacha sala tu bolta he respect hijab sala tera sham idress or froggy ne tera bigada he ma sal ka ho sala galliyan to mujhe tujhse zyada aati his sale bhoda chodh me laude aagar tere paas maa his to respect karna sikh sala randy me baccha madarchod galli ma bhai like sakta hu gaddar ki aulad sharam kar chutiya ki land bhikari ka lauda sala agar to real pakistani he to logo ki izzat kar dekh sun le bhosadi ke ma indian ho leken ya avaj abhi ek pakistani se or eak hater se nikal rahi ha agar tera ghar me maa or bhan he to thoda sharam kar le pakistan and india are standed for united tiny youtuber,H
tinyyoutuber aap ki soch kithni gandy hai ak tho aap k baap nai jan they k aap ye sub kar they hai and u pick on somebody s sister and mother how would u like it if ur mother and sister were made fun of also u make fun of pakistanis that s rotten u use disgraceful words and if ur father found out what the dirty things u do then i m sure he would beat the shit out of u and yeah don t ever pick on a women a women is a sister and daughter and i would like to see ur sister getting picked on then how would u react plus u don t even speak english that clearly so i think u need to go back to school and learn some manners how to treat others and to learn english,H
kitnay ganday insaan ho tum ghatiya bhai,H
chup kr randi ka bacha,H
re kutte tu kaun bolne wala mujhe maloom ki thu fraud hain aur tu un ki youtube channel bandh karna chahta hai chutiya kuch bola kutte tu kaun bolta hain gaali shaam bhaiyya ko,H
a kutta gand ma dal sham idrees bhaut acha ha tu jalta ha usee mc bc u are motherfucker,H
maza aa gay bc me bhi iske chutiyape se preshan tha,H
galian is lee bannn ki keon ke sham idrees tere gesa ganda nahi hain aur khujlee family sharam karoo phele use saath nachte hoonnn aur phir video banat hoonnnn,H
yar jo abhi bhi iskay vlogs or videos dekhte hain or uss bharway ki side lete hain kasam se wo bhi chutiye hain,H
tum allah sa mafi manglo shayad wo tum ma maf kar da lakin tum to mafi ka kabi hi nai ho laki phir bi kahra ho being a muslim allaha sa mafi maglo shayad maf kar mana ach tak koi banda nai daka ki dosro ka bar ma it ni gandi gandi gali ya data ho,H
teri maa ki choot randi ki sham bhai real hai love for sham idress from india,H
this is literally disgusting dunya m boht begeratt log dekhe hn but ducky tum begarton k sardar ho respect hijab k baat krte ho pehle insaaniat ka lehas krna to seekho jahil insaan lgta h tumhare man baap ne tumhe kuch ni sikhaya siwae gandi galian dene k jahalat k bhi intaha hote h agr tumhe sham ya froggy s koi problem h to directly ja k baat kro na ohoo m to bhul h gy k srf asal mard h directly baat kr skte hn tum to ho hi naamrd ghatiya insaan,H
kyu ke tu chuttiyappa hai,H
sub panchood ab bakwas kr rahay hai in loogoo ki na to ghar main koi izaat hoti hai nai he bhar is liya yeh sub jaga apni gand daytay hai,H
fun entertainment abay chutiye chup kar ja kar shaam idrees k tattay chaat bhsdk jab tera fb ka page jis par k likes hongay woh koi delete karwade toh tujhe kesa lagay ga iss ne toh phir bhi video bana kar apni frusturation utaari hai mai hota toh shaam chutiye ki gandh mai ghuss k phatt jata l,H
high on gadget salay banchod phalay apni gand nai marwani thi na asay ghalat kaam na karo jis say tumharay likes delete hun,H
fun entertainment abay chutiye tujhe kuch nahi pata saal k bachay ja kar pogo dekh loray,H
high on gadget salay tujhay kon keraaa tang kr raha hai main nay tujhay to kuch kha he nai banchood tari kya gand mari hai donkey nay jo tujhay bura lag gaya hai,H
fun entertainment woh dikh raha hai tu roz shaam idrees se marwata hai khush hota hai ab asal mai woh aaj kal teri maar nahi raha na iss liye teray dimaagh pe asar hogaya hai koi masla nahi jani agar woh nahi maar raha teri gandh mere pas aaja sahi se kaam utaarunga tera l,H
tara it na acha name ha saad ur rahman or to itni gandi gandi galita data ha,H
yar cchood do saly ko sham adres ki ma ka bhosra,H
abe ducky bhai tuje to koi behan bhii nahii banayega ek muslim ke baare mai aesa bolega khud kya hai vo dekh pehale mai india mai rehta hu lekin mere liye sab ek hai idrees bhai hum aapke saath hai aur ducky gadhe ka dood pii thoda dimag aa jayega ultar chutiya,H
shut up madar choth bhan ki lory kutay bharwa sham is better person madar choth you are motherfucker,H
mohammad shaharyar meri jaan tumhien psychiatrist ki zaroorat hai pakistan mein bahut alaw doctors hain apna treatment shuru karwa de warna end pe scam ibless ki trah gand pe tikkay lagwao aur goray hojao ya phir ducky bhai se shadi karle cream lele,H
dallay iblees ki gaand pe lagy gy teeke humari toh wiese he bohat bari hai,H
jitne bhi chutye iski baat se agree karte hain wo zara ducky ka channel visit karen is se pehle uski videos par million bhi gaye hain or k average hy bhootni walo,H
aik video pe million views hain chutyooooo,H
yar apki bat sai hy yah banda hy hi chutiya,H
o chuthiyeee rehnay de esaa nam ounchaa nahi krna burger bc respecthijaab or uth ja abhi b time h dimag istemal kr apna yaan rozana uth kr bus k neechay ayaa kr tujhy hoosh aye,H
gando us ka tweet dekh pakostanio ko galliyan deye rahy hai chutiye,H
tere baap ka kya jaata h bc ye kuch v kare duck ka choda mc,H
beta baat saari ye hai k teri gaand mn kuttaloggers ki aag lage hui hai aur kuch b ni hai beta ye publicity stunt kaafi hit ho gaya tera respectwomen,H
chutae chawal fraudiyan tiny youtuber hijab kon insult kar raha hai tu ke wo be,H
behenchod sale gaaliya sunni hai na to idhar aa gaandu aisi aisi galiya dunga saat pusht teri ganji paida hongi behen lode,H
tm pagal dakia nous r jitni galiyan do kam hy lakin mjhe apni zuban gandi nhi krni tm roz ko itni galiyan dety ho allah tmhe dekhy ga bhai,H
u call sham and froggy fake ohh mr u r fully fake aap apne aap ko samjhtay kya ho yaar wo log famous hai unki mehnat hai usmai aap unlog ko bura kehrahe ho unko gandha keh rahe ho unko galli de rahe ho unko bura keh rahe ho aapke ghar mai maa aur behan nahi hai aapki maa aur behan ko agar koi aisa bole aapko kaise dikhay gah asal baat toh yeh hai ki aapko unsay jalan hoti hai aapke pass koi kaam toh hai nai abh karne ke liye toh aap isko badnam karte ho jiski wajha se unhay aur pyaar milta hai aap toh rahe tinyyoutuber but we pakistanistandunited indiansstandunited u r fake aap ho gandhay beta abh to aap gayeh kaam se abh dekhna aapke subscribers kaise kam hote jaengay yaar ap kitnay bad words use karte ho kya aapke mom dad ne yeh sikhaya hai aap bass fame ke liye karreh ho abh dekhna aapka page hi ban hojaega we all support shamidress and queenfrrogy shrrogy westandunited once again let me remind u tinyyoutuber apnay mom dad ko proud feel karao,H
oye imran khan ko kuch na ke warna teri gand toroun ga,H
abe bhosdi ke tu chutiya hai sale tu fake hai bhak bhosdike sale gaandu,H
you are such a dumb stupid behenchod bhak bhosdike gaandu kahi ka teri awaaz hi chutiya hai sale,H
jab uske tak pohanch nhi sakta naaa to bakchodi bhi mat kar begherat,H
apni maa ke gand me dal trophy,H
chootyaaaaaa insaaaan,H
language tw behter use kar lo gandy log,H
bhai teri phli video hy jo bikul pasnd nae sham iblees ki waja sy nae bal k tu ny kis chuttu py video banae,H
oye ducky chuttiya sham na kaisa diya bol na bol,H
dicky bhai oye chutiyan bc mc humein bhi bohat bolna ata hai magar tere jese manoos ware ve nahi hai,H
km se km shaam or froggy k videos me galiyan or gandi bate to nhi hoti h na teri tarah apna koi dhang ka kaam dhundh or kr dusre k naam pr kam mt kr himmat h to apne naam se kaam kr dusre ko badnaam kr k nhi from india tinyyoutuber,H
tari ma ke chut phudi k,H
ye sham idrees k kese loru followers hain bhosadi walon apna humor level increase kro phir aaker baatein chodo yahan,H
ap ko sharam nahi ati ducky bhai sham ny ap ko expose kr diya ha ap ko kya masla ha kisi ka colour fair ho ya na ho ap ko hud faiza beauty cream ki zaroorat ha tinytinyyoutubers kch sharam kro musalman ur pakistani aisy gandy ilfaz nahi bolty tm hud giry huye ho sham nahi froggy sahi kehti ha tm hut men hi rehta ho tm pakistan ki bezaati kr rahy ho kch sharam kro maaa baap ka hi khyal kr lo bht bury ho tm bakri ki awaz tu tmhari hy,H
jani chawal maardi hai usne reply vlog bana kr abb ajao uski further gand marte hain,H
tiny utubers ducky bai ur a muslim and doing all this stuff and butting into other people s business is haram stoppppppp swearing itne gandi galya sharm tumko nahi hain,H
lo is bsdk ki i never liked this shit even when he was new and that hijabi orat is trash zada sara love for u ducky,H
bhosreke loray phuddi key sham idrees is real and u r fucker phuddi key or kutti maa ke bachay,H
ducky chutiya pando insan la bacha bn jaa,H
umer tariq yes sham is the best chutiya,H
abe dafa ho bsdk,H
umer tariq tu chutia ban raha hai us ki baton mai na aa he is fake,H
tehri bahn di podhi gashty ma kay bacaha lora kay mon walay,H
ducky bhai sham apni gand marwaraha hay but we re with you,H
you will go to hell and you are not ducky bhai actually you are tatti bhai chutiye salle bhosadpappu,H
dislike karne waly gandu hai bc,H
apni akab ma ra motherchod bheanchod,H
ducki bhi yh sham ha he chutiya bc pta ni khud ko ky samaj ta ha patay hovy dhol jsiy shakel ha,H
abe chakke chal bhag gandu,H
chal ma keyy loray pig ki aulad salay pakistan kaa namm tum jaisay log hee pakistanis aur pakistan kaa namm kahrab kartay hou,H
abe chutiye apne kaam se matlab rakh kyo teri kidaaa kaat rha hai shaam idrees yaa froggy kuch bhi kre ooh bhikari thode se likes n views ke liye kyo apna public me chutiya banwa rha hai kyo gaali de de kr pakaa rha jaaa kr apni behen ko gaali de,H
randi ka imran mansoor apna address bata dakh kn akar kisko marta ha,H
teri maa ki choot,H
beta hath to laga ke dikhao isko sare pakistani gand maar denge apki,H
r tery mun me loraa dedyyy behn k lory kitna bolta h,H
teri maaki chuttt chinaal k bacche raand ki aulaad kaiku teri maaki chuttt gull gull karri kya band karr channel tera nhi tho marr jayinga raand k bacche muslim hai ya saale kafirr hai chinaal k bacche,H
abhyyyy tery mun lora dal kr kaatdaina chahyeee behn ko loryyyy km bol itna agr xikr krta to jannat mil jaty,H
han jee botnee ke kaisa hai behan chod hamay galyan de ga hai kote laminae behan chod tu hota kon hai sham or froggy ko galyan de ga i am gonna fuck you bitch,H
arai oo kamina mare zaban na kuni kussss mader kussss tazan,H
teeri ma ka boshara madarchod sham bai ka bara ma ulti shedi bat ni chala gi zara tameez se,H
behenchod sham idrees ke bare ma i kuch bola to teri gaand main aise cheeze charao ga ke teri phat ke no jaye gi mother chod ke bache,H
kisi kutti ke bacha haram zada tn mjhe to kisi kanjri ka bacha lagta ha jo maa bhen apni chudwa raha ha pta nae ye pakistani youtubers ko kya masla sirf ek dosra pr hitting krta hain aur krain q na inka pass talent ha jo nae aur ye kutti ka bacha ducky o sorry tatti bhai comsat ka chutiya dala gandu kameena tatta maa chudana ke liya dosron ko badnam krta ha mery sb subscribers se guzarish ha is chutiya ko unsubscribe kro q k iska pass entertain krna ko kxh ha nae bs maa chudwani ha isna rozz so plz plz plz is tatti bhai ko unsubscribe kro love you sham and froggy,H
tanning dhup naal he hundi aa chutiye,H
phardi chootya idrees ki respect from india,H
aap ghade ho aur chutiye bhi,H
shaheer khan bharwe madar chot maa pe mat ja bharwe mere paas asey sentences hein na tere liye full ga hoga bharwe bachay ki ho gayi bezati,H
kyu ducky bhai na ap ki chut mari ha,H
haan wo chutiya hai kyu k wo chut se nikla hai tera maloom nhi maa ki gaand se nikla hoga tatti ki tarha,H
subhan squad tu randi ka bacha hai bhosrike jake froggy ke tatte aur sham ki chut chaat,H
tera pyo sab se barta chutiya,H
gandi language use krte pagal,H
ja ker sham ki gand chuss phir,H
duck ke gand apnay ander ghosalay,H
you are loser sham is best bahi choutay youtuber ho na to chota hi raho yar sham sa tu itna gal ta kayu ha tu loser ha tu kasi video banata ha loser ha na to gandi videos hi banata ha,H
ducky bahi copy all his videos from pewdiepie he is piece of shit he is copy bahi even his room toer was copy from pewdiepie madarchod ka bacha,H
